# Table 
0.7 0.141886 0.157239 0.205057 0.186831 0.147026 0.161961 0.0219835 0.0150415 0.0195823 0.0197587 0.017192 0.000419173 0.00107627 0.000840835 0.0010205 0.000464428 9.85424e-05 0.000155419 0.000102262 0.000141568 4.36601e-06 0.000198946
0.8 0.148055 0.161001 0.192054 0.180038 0.153073 0.165778 0.0223617 0.0175243 0.020833 0.020881 0.0190362 1.58392e-05 0.000294156 0.000592499 0.000101258 0.000343145 0.000161899 9.22859e-05 0.000141965 4.17114e-05 0.000136611 0.000126795
0.9 0.155037 0.164642 0.180033 0.173136 0.160732 0.16642 0.0227573 0.0203559 0.0221374 0.0219108 0.0209622 0.000156808 0.000481285 0.0013633 0.00163291 0.00081866 8.90389e-05 7.67937e-05 9.38547e-05 9.73111e-05 4.178e-05 0.00039689
1 0.160117 0.169081 0.166864 0.168915 0.167127 0.167896 0.0230267 0.0232042 0.0229778 0.0228658 0.022609 0.000354911 0.00262161 0.00170532 0.000213603 6.60721e-05 0.00112368 0.00032293 0.000462425 0.000128108 0.000244823 0.000145236
